# Model hyperparameter values by iteration (iter npts variance lengthscales)
  0.0000000000E+00  2.0000000000E+00       1.0474514597E-01  3.5458379278E-01  3.5458408803E-01
  1.0000000000E+00  3.0000000000E+00       8.1115223806E-02  3.0806993602E-01  3.5491471511E-01
  2.0000000000E+00  4.0000000000E+00       1.6170246277E-01  3.9136729965E-01  3.5430990574E-01
  3.0000000000E+00  5.0000000000E+00       1.5191317837E-01  3.9977844745E-01  4.3798416305E-01
  4.0000000000E+00  6.0000000000E+00       1.4857658443E-01  4.6597451764E-01  4.2808516356E-01
  5.0000000000E+00  7.0000000000E+00       1.4787250668E-01  4.5244512444E-01  5.0645288800E-01
  6.0000000000E+00  8.0000000000E+00       1.3165307589E-01  4.4749917944E-01  5.5938916301E-01
  7.0000000000E+00  9.0000000000E+00       1.2213082031E-01  4.5399639495E-01  6.7918296806E-01
  8.0000000000E+00  1.0000000000E+01       1.1280055799E-01  4.8395260127E-01  8.1044476928E-01
  9.0000000000E+00  1.1000000000E+01       1.1064443382E-01  5.0226656078E-01  9.2086368442E-01
  1.0000000000E+01  1.2000000000E+01       1.1287577476E-01  5.4173366745E-01  9.8540770944E-01
  1.1000000000E+01  1.3000000000E+01       1.1084898714E-01  5.6065027666E-01  1.1098015644E+00
  1.2000000000E+01  1.4000000000E+01       1.1003283646E-01  5.7739920389E-01  1.2628954219E+00
  1.3000000000E+01  1.5000000000E+01       1.0960759285E-01  5.8361289427E-01  1.3886209460E+00
  1.4000000000E+01  1.6000000000E+01       1.0853601593E-01  5.9122448011E-01  1.5428228385E+00
  1.5000000000E+01  1.7000000000E+01       1.0731327845E-01  6.0015096176E-01  1.6841129715E+00
  1.6000000000E+01  1.8000000000E+01       1.1254444182E-01  5.6862681554E-01  1.4008345743E+00
  1.7000000000E+01  1.9000000000E+01       9.2593851249E-02  4.7402141384E-01  1.4287682586E+00
  1.8000000000E+01  2.0000000000E+01       8.4185308957E-02  4.5760207072E-01  1.5098693446E+00
  1.9000000000E+01  2.1000000000E+01       8.8720281040E-02  4.1261514246E-01  1.6435286972E+00
  2.0000000000E+01  2.2000000000E+01       8.2813476681E-02  4.0781205130E-01  1.7157564394E+00
  2.1000000000E+01  2.3000000000E+01       8.0188359921E-02  4.0241966170E-01  1.7460328309E+00
  2.2000000000E+01  2.4000000000E+01       7.8784811505E-02  3.9998948942E-01  1.8060333237E+00
  2.3000000000E+01  2.5000000000E+01       7.9004888434E-02  3.9564872063E-01  1.8505103718E+00
  2.4000000000E+01  2.6000000000E+01       7.9015091489E-02  4.0238510751E-01  1.9094716755E+00
  2.5000000000E+01  2.7000000000E+01       7.8585929909E-02  4.0783602473E-01  1.9772548050E+00
  2.6000000000E+01  2.8000000000E+01       7.7583495157E-02  4.0429061477E-01  2.0440919389E+00
  2.7000000000E+01  2.9000000000E+01       7.7759866091E-02  4.0660762238E-01  2.0905246035E+00
  2.8000000000E+01  3.0000000000E+01       7.9276609913E-02  4.1592046784E-01  2.1311966815E+00
  2.9000000000E+01  3.1000000000E+01       7.9637013167E-02  4.1680181588E-01  2.1530701165E+00
  3.0000000000E+01  3.2000000000E+01       8.0248356203E-02  4.1860402194E-01  2.1978592888E+00
  3.1000000000E+01  3.3000000000E+01       8.1953139540E-02  4.2494290424E-01  2.2642185766E+00
  3.2000000000E+01  3.4000000000E+01       7.6224350304E-02  4.1100107267E-01  2.2921082710E+00
  3.3000000000E+01  3.5000000000E+01       7.4116669168E-02  4.0769559147E-01  2.3852863764E+00
  3.4000000000E+01  3.6000000000E+01       5.9840950188E-02  3.5370899346E-01  2.2896735770E+00
  3.5000000000E+01  3.7000000000E+01       5.9592377975E-02  3.5427201419E-01  2.3261829732E+00
  3.6000000000E+01  3.8000000000E+01       5.8990197032E-02  3.5449203192E-01  2.3795618940E+00
  3.7000000000E+01  3.9000000000E+01       5.9243594754E-02  3.5689892563E-01  2.4339004294E+00
  3.8000000000E+01  4.0000000000E+01       5.9303317044E-02  3.5727033601E-01  2.5271320248E+00
  3.9000000000E+01  4.1000000000E+01       6.0062256310E-02  3.5975833288E-01  2.5981494239E+00
  4.0000000000E+01  4.2000000000E+01       6.0033531616E-02  3.6084857484E-01  2.6543703926E+00
  4.1000000000E+01  4.3000000000E+01       6.0568604630E-02  3.6268483742E-01  2.7101490214E+00
  4.2000000000E+01  4.4000000000E+01       6.0808141427E-02  3.6294592860E-01  2.7975716449E+00
  4.3000000000E+01  4.5000000000E+01       6.1006943053E-02  3.6344465019E-01  2.8535356996E+00
  4.4000000000E+01  4.6000000000E+01       6.1476967475E-02  3.6541353919E-01  2.9177255657E+00
  4.5000000000E+01  4.7000000000E+01       6.1845264528E-02  3.6649622577E-01  2.9996767867E+00
  4.6000000000E+01  4.8000000000E+01       6.1361179364E-02  3.6588912180E-01  2.9845460381E+00
  4.7000000000E+01  4.9000000000E+01       6.1791229694E-02  3.6666061011E-01  3.0621534378E+00
  4.8000000000E+01  5.0000000000E+01       6.1834449734E-02  3.6579114784E-01  3.1405918152E+00
  4.9000000000E+01  5.1000000000E+01       6.2392910571E-02  3.6728834373E-01  3.1954198066E+00
  5.0000000000E+01  5.2000000000E+01       6.2473432993E-02  3.6680603330E-01  3.2302183052E+00
