# Model hyperparameter values by iteration (iter npts variance lengthscales)
  0.0000000000E+00  2.0000000000E+00       7.6506394695E+01  3.5484642492E-01  3.5484642492E-01  3.5484642492E-01  3.5484642492E-01
  1.0000000000E+00  3.0000000000E+00       1.7591947029E+01  3.5653167628E-01  3.5865081410E-01  3.5958157032E-01  3.5498909346E-01
  2.0000000000E+00  4.0000000000E+00       1.0939074525E+01  3.6228261759E-01  3.6339832253E-01  3.6268678421E-01  3.7227291320E-01
  3.0000000000E+00  5.0000000000E+00       8.3411858019E+00  3.6880596798E-01  3.7986869494E-01  3.6893330933E-01  3.7763941380E-01
