# Model hyperparameter values by iteration (iter npts variance lengthscales)
  0.0000000000E+00  2.0000000000E+00       8.3623352607E-01  3.5450418484E-01  3.5450418484E-01
  1.0000000000E+00  3.0000000000E+00       7.5465147087E-01  2.8551009698E-01  3.5097453345E-01
  2.0000000000E+00  4.0000000000E+00       3.9023218939E+00  2.9755221071E-01  3.3316329061E-01
  3.0000000000E+00  5.0000000000E+00       1.2838155676E+01  4.0836590999E-01  3.1571032986E-01
  4.0000000000E+00  6.0000000000E+00       1.6260411622E+01  4.9393504936E-01  4.0401399288E-01
  5.0000000000E+00  7.0000000000E+00       1.9652486386E+01  6.2788046109E-01  3.9422693752E-01
  6.0000000000E+00  8.0000000000E+00       1.9898122107E+01  7.5376823856E-01  3.6475256666E-01
  7.0000000000E+00  9.0000000000E+00       1.8682005336E+01  7.9709167642E-01  3.7032614179E-01
  8.0000000000E+00  1.0000000000E+01       1.8466961303E+01  8.7252993229E-01  3.9239275902E-01
  9.0000000000E+00  1.1000000000E+01       2.1591405305E+01  9.8848285371E-01  4.5990589022E-01
  1.0000000000E+01  1.2000000000E+01       2.1639683552E+01  1.0859099790E+00  4.8768889393E-01
  1.1000000000E+01  1.3000000000E+01       2.1820774999E+01  1.2330029508E+00  5.1004189481E-01
  1.2000000000E+01  1.4000000000E+01       2.2392088352E+01  1.3908898709E+00  5.3424226082E-01
  1.3000000000E+01  1.5000000000E+01       2.2896286992E+01  1.5034031773E+00  5.5828822828E-01
  1.4000000000E+01  1.6000000000E+01       2.3548784518E+01  1.5377879797E+00  5.5923630649E-01
  1.5000000000E+01  1.7000000000E+01       2.3699116865E+01  1.5155287887E+00  5.6029678979E-01
  1.6000000000E+01  1.8000000000E+01       2.2466960119E+01  1.5380173391E+00  5.6120364737E-01
  1.7000000000E+01  1.9000000000E+01       2.1202581753E+01  1.5723409371E+00  5.6239255428E-01
  1.8000000000E+01  2.0000000000E+01       2.0032838084E+01  1.5936101516E+00  5.6081802193E-01
  1.9000000000E+01  2.1000000000E+01       1.9665792944E+01  1.5765666462E+00  5.6150146452E-01
  2.0000000000E+01  2.2000000000E+01       2.0016663068E+01  1.3659934849E+00  5.2039950115E-01
  2.1000000000E+01  2.3000000000E+01       2.0396616759E+01  1.4062280157E+00  5.1820243201E-01
  2.2000000000E+01  2.4000000000E+01       2.0717647502E+01  1.4532407949E+00  5.1886180764E-01
  2.3000000000E+01  2.5000000000E+01       2.0297713067E+01  1.4698942772E+00  5.1769528058E-01
  2.4000000000E+01  2.6000000000E+01       2.0003541700E+01  1.4917992360E+00  5.1130675125E-01
  2.5000000000E+01  2.7000000000E+01       1.9631912597E+01  1.4600202989E+00  5.1347774584E-01
  2.6000000000E+01  2.8000000000E+01       1.9055435703E+01  1.3716733744E+00  4.8504930453E-01
  2.7000000000E+01  2.9000000000E+01       1.9137607637E+01  1.4202963161E+00  4.7979080895E-01
  2.8000000000E+01  3.0000000000E+01       1.8997349275E+01  1.4478726489E+00  4.8116151171E-01
  2.9000000000E+01  3.1000000000E+01       1.8417234641E+01  1.4793630092E+00  4.7345582330E-01
  3.0000000000E+01  3.2000000000E+01       1.8315039776E+01  1.4822161188E+00  4.7770806116E-01
  3.1000000000E+01  3.3000000000E+01       2.1782199017E+01  1.2667047516E+00  3.7450087743E-01
  3.2000000000E+01  3.4000000000E+01       2.2228363907E+01  1.2884942020E+00  3.7968036469E-01
  3.3000000000E+01  3.5000000000E+01       2.2325433748E+01  1.3153223191E+00  3.8169326833E-01
  3.4000000000E+01  3.6000000000E+01       2.2366466421E+01  1.3497441635E+00  3.8082226649E-01
  3.5000000000E+01  3.7000000000E+01       2.1192948229E+01  1.3383092990E+00  3.5746839452E-01
  3.6000000000E+01  3.8000000000E+01       2.1239736276E+01  1.3694868774E+00  3.5737986207E-01
  3.7000000000E+01  3.9000000000E+01       2.1238919265E+01  1.4084461595E+00  3.5482327168E-01
  3.8000000000E+01  4.0000000000E+01       2.1138098036E+01  1.3921207540E+00  3.5862768390E-01
  3.9000000000E+01  4.1000000000E+01       2.1366747017E+01  1.4149282679E+00  3.6100581484E-01
  4.0000000000E+01  4.2000000000E+01       2.1856755300E+01  1.4577320709E+00  3.6224677949E-01
  4.1000000000E+01  4.3000000000E+01       2.1856439719E+01  1.4769639171E+00  3.6380754615E-01
  4.2000000000E+01  4.4000000000E+01       1.8738978018E+01  1.2321508366E+00  3.3737315522E-01
  4.3000000000E+01  4.5000000000E+01       1.8692473872E+01  1.2492678076E+00  3.3782600998E-01
  4.4000000000E+01  4.6000000000E+01       1.8919241475E+01  1.2758756066E+00  3.3839213764E-01
  4.5000000000E+01  4.7000000000E+01       1.8537980101E+01  1.1995247898E+00  3.4962909088E-01
  4.6000000000E+01  4.8000000000E+01       1.8489698435E+01  1.1712475354E+00  3.5673036295E-01
  4.7000000000E+01  4.9000000000E+01       1.8450710505E+01  1.1913324918E+00  3.5561506592E-01
  4.8000000000E+01  5.0000000000E+01       1.8629219893E+01  1.2148518566E+00  3.5531543074E-01
  4.9000000000E+01  5.1000000000E+01       1.7619733087E+01  1.2192804466E+00  3.3996373153E-01
  5.0000000000E+01  5.2000000000E+01       1.7834558122E+01  1.2386850484E+00  3.4078140904E-01
  5.1000000000E+01  5.3000000000E+01       1.7837471764E+01  1.2651144345E+00  3.3789092002E-01
  5.2000000000E+01  5.4000000000E+01       1.8186886304E+01  1.3115994295E+00  3.2802690609E-01
  5.3000000000E+01  5.5000000000E+01       1.8024621596E+01  1.3119871368E+00  3.2724193659E-01
  5.4000000000E+01  5.6000000000E+01       1.8024936487E+01  1.3071056386E+00  3.2991997251E-01
  5.5000000000E+01  5.7000000000E+01       1.8195617834E+01  1.3251704485E+00  3.3046551782E-01
  5.6000000000E+01  5.8000000000E+01       1.8306501964E+01  1.3393211566E+00  3.3117684242E-01
  5.7000000000E+01  5.9000000000E+01       1.8573368188E+01  1.3638717830E+00  3.3084397415E-01
  5.8000000000E+01  6.0000000000E+01       1.8818154175E+01  1.3936657210E+00  3.2998265880E-01
  5.9000000000E+01  6.1000000000E+01       1.8972601530E+01  1.4258026464E+00  3.2381512989E-01
  6.0000000000E+01  6.2000000000E+01       1.8967061111E+01  1.4313946897E+00  3.2437168196E-01
  6.1000000000E+01  6.3000000000E+01       1.8967409199E+01  1.4136626074E+00  3.2662741926E-01
  6.2000000000E+01  6.4000000000E+01       1.8238065844E+01  1.4780443129E+00  3.0702321889E-01
  6.3000000000E+01  6.5000000000E+01       1.8522071471E+01  1.4988280509E+00  3.0778580582E-01
  6.4000000000E+01  6.6000000000E+01       1.8843540301E+01  1.5302634136E+00  3.0729562923E-01
  6.5000000000E+01  6.7000000000E+01       1.8897803025E+01  1.5296688421E+00  3.0907634984E-01
  6.6000000000E+01  6.8000000000E+01       1.7132010342E+01  1.3706316236E+00  3.1176142777E-01
  6.7000000000E+01  6.9000000000E+01       1.7255600785E+01  1.3904446832E+00  3.1118708978E-01
  6.8000000000E+01  7.0000000000E+01       1.6836757585E+01  1.3765647008E+00  3.0968683846E-01
  6.9000000000E+01  7.1000000000E+01       1.7141025360E+01  1.4112724461E+00  3.0711993055E-01
  7.0000000000E+01  7.2000000000E+01       1.6854192361E+01  1.4001398807E+00  3.0673292010E-01
  7.1000000000E+01  7.3000000000E+01       1.6968450271E+01  1.4117819805E+00  3.0716288337E-01
  7.2000000000E+01  7.4000000000E+01       1.6968068715E+01  1.4294160445E+00  3.0538772732E-01
  7.3000000000E+01  7.5000000000E+01       1.7244289896E+01  1.4457273923E+00  3.0578366327E-01
  7.4000000000E+01  7.6000000000E+01       1.7225933834E+01  1.4388908321E+00  3.0747233055E-01
  7.5000000000E+01  7.7000000000E+01       1.7358504643E+01  1.4590181732E+00  3.0663487941E-01
  7.6000000000E+01  7.8000000000E+01       1.7554640639E+01  1.4725999609E+00  3.0682501793E-01
  7.7000000000E+01  7.9000000000E+01       1.4866086193E+01  1.2280506019E+00  2.9335788878E-01
  7.8000000000E+01  8.0000000000E+01       1.5436483866E+01  1.3451953544E+00  2.6756151217E-01
  7.9000000000E+01  8.1000000000E+01       1.5340506162E+01  1.3305849604E+00  2.6990920092E-01
  8.0000000000E+01  8.2000000000E+01       1.5398994778E+01  1.3380028851E+00  2.6998148319E-01
  8.1000000000E+01  8.3000000000E+01       1.5399301181E+01  1.3443523916E+00  2.6969795268E-01
  8.2000000000E+01  8.4000000000E+01       1.5399137082E+01  1.3567448425E+00  2.6937169304E-01
  8.3000000000E+01  8.5000000000E+01       1.5565058526E+01  1.3629986130E+00  2.6991234772E-01
  8.4000000000E+01  8.6000000000E+01       1.5536679837E+01  1.3574035636E+00  2.7137044919E-01
  8.5000000000E+01  8.7000000000E+01       1.5440852161E+01  1.3700707408E+00  2.6885029939E-01
  8.6000000000E+01  8.8000000000E+01       1.4932941670E+01  1.3155975962E+00  2.7237490611E-01
  8.7000000000E+01  8.9000000000E+01       1.4450524389E+01  1.2945619441E+00  2.7166117958E-01
  8.8000000000E+01  9.0000000000E+01       1.4638038372E+01  1.3147427764E+00  2.7088551255E-01
  8.9000000000E+01  9.1000000000E+01       1.4051826224E+01  1.2680711932E+00  2.7179688139E-01
  9.0000000000E+01  9.2000000000E+01       1.4220245803E+01  1.2883442208E+00  2.7075265681E-01
  9.1000000000E+01  9.3000000000E+01       1.3803978349E+01  1.2350928906E+00  2.7605418077E-01
