# Data acquisitions by iteration (iter npts x y)
 -1.0000000000E+00  1.0000000000E+00      -5.0000000000E+01 -5.0000000000E+01 -8.8023407043E+03
  0.0000000000E+00  2.0000000000E+00       1.3000000000E+02  1.3000000000E+02 -8.8025842652E+03
  1.0000000000E+00  3.0000000000E+00       1.3062365833E+02  1.8920566989E+02 -8.8030247895E+03
  2.0000000000E+00  4.0000000000E+00       1.3580538459E+02  2.3516909498E+02 -8.8025920047E+03
  3.0000000000E+00  5.0000000000E+00       7.9966451480E+01  1.8492536009E+02 -8.8030237022E+03
  4.0000000000E+00  6.0000000000E+00       2.1816441826E+02  1.8178727520E+02 -8.8029926052E+03
  5.0000000000E+00  7.0000000000E+00       3.1000000000E+02  1.9368428645E+02 -8.8029344441E+03
  6.0000000000E+00  8.0000000000E+00       5.3142902636E-01  5.0348353679E+01 -8.8027163820E+03
  7.0000000000E+00  9.0000000000E+00       1.8054893601E+02  1.4884529714E+01 -8.8026461817E+03
  8.0000000000E+00  1.0000000000E+01      -3.2857961950E+01  1.5928034435E+02 -8.8029333716E+03
  9.0000000000E+00  1.1000000000E+01       2.7857692634E+02  9.3539041654E+01 -8.8021780494E+03
  1.0000000000E+01  1.2000000000E+01       3.6153694221E+01  5.8616200829E+00 -8.8031687378E+03
  1.1000000000E+01  1.3000000000E+01      -3.5796353609E+01  8.6336982470E+00 -8.8026733313E+03
  1.2000000000E+01  1.4000000000E+01       8.6466651172E+01 -2.2092126219E+01 -8.8031595786E+03
  1.3000000000E+01  1.5000000000E+01       8.7957417779E+01  2.3855214195E+01 -8.8028229088E+03
  1.4000000000E+01  1.6000000000E+01       6.5933105007E+01  2.9703730643E+02 -8.8024799722E+03
  1.5000000000E+01  1.7000000000E+01       1.6578305522E+02 -2.9926973848E+01 -8.8025993014E+03
  1.6000000000E+01  1.8000000000E+01       3.3721946811E+01 -1.8490826791E+01 -8.8029032988E+03
  1.7000000000E+01  1.9000000000E+01       2.2612619789E+01  2.1640373883E+02 -8.8027943134E+03
  1.8000000000E+01  2.0000000000E+01       2.5143850883E+02  2.2708913481E+02 -8.8026011395E+03
  1.9000000000E+01  2.1000000000E+01       8.4422719555E+01 -3.1751477384E+00 -8.8031600174E+03
  2.0000000000E+01  2.2000000000E+01       3.8199277280E+01  1.4998221179E+02 -8.8028395450E+03
  2.1000000000E+01  2.3000000000E+01       2.5443107680E+02  1.5526919503E+02 -8.8028291060E+03
  2.2000000000E+01  2.4000000000E+01       1.7379416997E+02  1.6429943269E+02 -8.8029512444E+03
  2.3000000000E+01  2.5000000000E+01       1.1511736918E+01  1.8142719237E+02 -8.8030548126E+03
  2.4000000000E+01  2.6000000000E+01       1.6734359662E+02  7.0084842649E+01 -8.8022503895E+03
  2.5000000000E+01  2.7000000000E+01       1.7941914602E+02  2.0075900798E+02 -8.8029108037E+03
  2.6000000000E+01  2.8000000000E+01       6.2169872032E+01 -4.2715132538E+00 -8.8032744881E+03
  2.7000000000E+01  2.9000000000E+01       2.4554998561E+02 -1.1981162521E+00 -8.8026318304E+03
  2.8000000000E+01  3.0000000000E+01       5.2228146515E+01  8.9270292141E+01 -8.8022794207E+03
  2.9000000000E+01  3.1000000000E+01       2.1768796349E+02  2.8066373476E+02 -8.8022500654E+03
  3.0000000000E+01  3.2000000000E+01       5.4355402296E+01  1.2259407715E+01 -8.8032464387E+03
  3.1000000000E+01  3.3000000000E+01       5.9053988765E+01  2.0422231776E+00 -8.8032789999E+03
  3.2000000000E+01  3.4000000000E+01       5.6871164501E+01  5.4314528027E-01 -8.8032758602E+03
  3.3000000000E+01  3.5000000000E+01      -2.6254836164E+01  2.6003681740E+02 -8.8022522954E+03
  3.4000000000E+01  3.6000000000E+01       2.4302590849E+02  5.1544281313E+01 -8.8023863921E+03
  3.5000000000E+01  3.7000000000E+01       2.1071218597E+02  1.1101966764E+02 -8.8023540139E+03
  3.6000000000E+01  3.8000000000E+01      -1.1096681748E+01  1.0825896651E+02 -8.8024495542E+03
  3.7000000000E+01  3.9000000000E+01       1.4725707244E+02  2.8242708483E+02 -8.8023550227E+03
  3.8000000000E+01  4.0000000000E+01       7.5232727965E+01  2.4868014971E+02 -8.8023587806E+03
  3.9000000000E+01  4.1000000000E+01       2.7586041964E+02  2.7255733156E+02 -8.8021525087E+03
  4.0000000000E+01  4.2000000000E+01       1.1067234148E+02  8.4649111701E+01 -8.8022685136E+03
  4.1000000000E+01  4.3000000000E+01       2.4392495472E+02 -4.3521571756E+01 -8.8024497605E+03
  4.2000000000E+01  4.4000000000E+01       2.0194529034E+01  2.7404252259E+02 -8.8022712316E+03
  4.3000000000E+01  4.5000000000E+01       1.9231946129E+02  2.4626506422E+02 -8.8023546051E+03
  4.4000000000E+01  4.6000000000E+01       2.9744009889E+02  4.7991827269E+01 -8.8023890046E+03
  4.5000000000E+01  4.7000000000E+01       8.1167929095E+01  1.2514717602E+02 -8.8025247668E+03
  4.6000000000E+01  4.8000000000E+01       2.8673958485E+02 -1.8704964974E+01 -8.8025065604E+03
  4.7000000000E+01  4.9000000000E+01       2.9708247243E+02  1.2648454663E+02 -8.8024618538E+03
  4.8000000000E+01  5.0000000000E+01       1.4252702333E+02  3.6770928154E+01 -8.8025655644E+03
  4.9000000000E+01  5.1000000000E+01       3.0051291631E+02  2.3318498843E+02 -8.8024590892E+03
  5.0000000000E+01  5.2000000000E+01      -3.8375897609E+01  8.1091382487E+01 -8.8022629627E+03
