# Model hyperparameter values by iteration (iter npts variance lengthscales)
  0.0000000000E+00  2.0000000000E+00       7.3247676366E+00  3.5484506013E-01  3.5484506013E-01  3.5484506013E-01  3.5484506013E-01
  1.0000000000E+00  3.0000000000E+00       1.2729440534E+00  3.5485463361E-01  3.5494159662E-01  3.5498221310E-01  3.5486636482E-01
  2.0000000000E+00  4.0000000000E+00       2.0767817228E-01  3.5507188438E-01  3.5494848427E-01  3.5499794168E-01  3.5500727886E-01
  3.0000000000E+00  5.0000000000E+00       4.7195305394E-02  3.5561226365E-01  3.4998048391E-01  3.5385969308E-01  3.5287624778E-01
