# Convergence measures by iteration (iter npts dx_hat abs(dmu_hat)/yrange)
  1.0000000000E+00  3.0000000000E+00  5.2365547431E+01  4.7428394612E-01
  2.0000000000E+00  4.0000000000E+00  2.8231106357E-01  4.7262923312E-01
  3.0000000000E+00  5.0000000000E+00  2.7805007158E+01  1.7749228459E-01
  4.0000000000E+00  6.0000000000E+00  2.0689808680E+01  1.5734351468E-02
  5.0000000000E+00  7.0000000000E+00  8.6421275950E+00  3.9642367737E-02
  6.0000000000E+00  8.0000000000E+00  2.8794548192E+01  3.3572546935E-03
  7.0000000000E+00  9.0000000000E+00  1.5488352722E+00  8.6245039878E-03
  8.0000000000E+00  1.0000000000E+01  5.2097983464E-01  6.3632053346E-04
  9.0000000000E+00  1.1000000000E+01  1.2488556192E-01  1.9554700783E-03
  1.0000000000E+01  1.2000000000E+01  2.1113791344E-01  1.3851633954E-02
  1.1000000000E+01  1.3000000000E+01  2.2558756041E+00  5.4603771299E-03
  1.2000000000E+01  1.4000000000E+01  4.1711520580E+00  6.2890736396E-03
  1.3000000000E+01  1.5000000000E+01  7.5756315707E+01  5.5197416785E-03
  1.4000000000E+01  1.6000000000E+01  1.4977543885E+02  9.7889582490E-03
  1.5000000000E+01  1.7000000000E+01  4.0333322397E-01  1.1269483532E-03
  1.6000000000E+01  1.8000000000E+01  3.7261659384E-01  2.7176974476E-03
  1.7000000000E+01  1.9000000000E+01  2.9477568460E+01  5.9890127887E-03
  1.8000000000E+01  2.0000000000E+01  9.9927616018E+01  1.0416094635E-02
  1.9000000000E+01  2.1000000000E+01  6.3485198136E-01  9.6611592289E-04
  2.0000000000E+01  2.2000000000E+01  3.1185718719E+01  8.1927261153E-04
  2.1000000000E+01  2.3000000000E+01  1.0330828016E+02  2.8187426690E-03
  2.2000000000E+01  2.4000000000E+01  4.2286848221E+00  1.7619605366E-04
  2.3000000000E+01  2.5000000000E+01  1.2916633458E+01  7.7816638539E-03
  2.4000000000E+01  2.6000000000E+01  5.6511166005E-01  9.8543639254E-06
  2.5000000000E+01  2.7000000000E+01  2.4552076571E+02  2.4664819542E-03
  2.6000000000E+01  2.8000000000E+01  8.0641091579E+01  2.9812740229E-04
  2.7000000000E+01  2.9000000000E+01  1.1570589398E+01  4.8746260466E-04
  2.8000000000E+01  3.0000000000E+01  2.4734283463E+02  2.7165200530E-03
  2.9000000000E+01  3.1000000000E+01  1.7903729858E+02  8.5719839564E-04
  3.0000000000E+01  3.2000000000E+01  2.7495969013E-01  1.0905497065E-05
  3.1000000000E+01  3.3000000000E+01  1.5609954048E-01  1.6161160375E-05
  3.2000000000E+01  3.4000000000E+01  5.4527036009E-02  3.3636231797E-05
  3.3000000000E+01  3.5000000000E+01  4.7463824897E-02  2.3427111363E-04
  3.4000000000E+01  3.6000000000E+01  5.8460965684E-02  3.1310603459E-04
  3.5000000000E+01  3.7000000000E+01  1.6112877352E-01  4.4278946175E-05
  3.6000000000E+01  3.8000000000E+01  2.0215892590E-02  4.7695130672E-05
  3.7000000000E+01  3.9000000000E+01  5.8627669150E-01  5.5184445630E-05
  3.8000000000E+01  4.0000000000E+01  1.8816323434E+01  9.6034075224E-04
  3.9000000000E+01  4.1000000000E+01  1.3722332695E-02  1.1299672292E-05
  4.0000000000E+01  4.2000000000E+01  1.2532911363E+01  3.4345748160E-04
  4.1000000000E+01  4.3000000000E+01  2.6475198145E+01  6.4841724094E-04
  4.2000000000E+01  4.4000000000E+01  7.8277902500E+00  1.3139014874E-07
  4.3000000000E+01  4.5000000000E+01  7.8277613500E+00  9.1974060117E-07
  4.4000000000E+01  4.6000000000E+01  7.7722975700E+00  6.5695791369E-07
  4.5000000000E+01  4.7000000000E+01  1.1926205431E-04  9.1974060117E-07
  4.6000000000E+01  4.8000000000E+01  3.6568921081E-04  4.1388334223E-05
  4.7000000000E+01  4.9000000000E+01  8.1595460051E-03  3.6001283154E-05
  4.8000000000E+01  5.0000000000E+01  2.7445070059E-02  2.3650489673E-06
  4.9000000000E+01  5.1000000000E+01  5.1403802189E-03  1.9708713511E-06
  5.0000000000E+01  5.2000000000E+01  8.5589602828E-03  2.8906143422E-06
