# Model output (x mu nu), grid of 50x50=2500 pts
# Model parameter values (noise variance lengthscales [periods]): (1e-12, 12.74224034343748, [1.239839983326123, 0.2632199455055335], [120.0, 360.0])
   -5.00000000E+01       -5.00000000E+01        3.51429001E+01        1.00009969E-04    
   -4.75510204E+01       -5.00000000E+01        3.54228695E+01        1.06313703E-02    
   -4.51020408E+01       -5.00000000E+01        3.57597421E+01        2.06660294E-02    
   -4.26530612E+01       -5.00000000E+01        3.61517753E+01        2.90781276E-02    
   -4.02040816E+01       -5.00000000E+01        3.65963360E+01        3.51337497E-02    
   -3.77551020E+01       -5.00000000E+01        3.70898893E+01        3.85595528E-02    
   -3.53061224E+01       -5.00000000E+01        3.76279893E+01        3.96553002E-02    
   -3.28571429E+01       -5.00000000E+01        3.82052350E+01        3.93172950E-02    
   -3.04081633E+01       -5.00000000E+01        3.88151674E+01        3.88680048E-02    
   -2.79591837E+01       -5.00000000E+01        3.94501079E+01        3.95225595E-02    
   -2.55102041E+01       -5.00000000E+01        4.01009616E+01        4.16356037E-02    
   -2.30612245E+01       -5.00000000E+01        4.07570398E+01        4.44654367E-02    
   -2.06122449E+01       -5.00000000E+01        4.14059692E+01        4.67167901E-02    
   -1.81632653E+01       -5.00000000E+01        4.20337600E+01        4.71784181E-02    
   -1.57142857E+01       -5.00000000E+01        4.26250901E+01        4.50384799E-02    
   -1.32653061E+01       -5.00000000E+01        4.31638329E+01        3.99792851E-02    
   -1.08163265E+01       -5.00000000E+01        4.36338145E+01        3.22141142E-02    
   -8.36734694E+00       -5.00000000E+01        4.40197435E+01        2.26245618E-02    
   -5.91836735E+00       -5.00000000E+01        4.43082186E+01        1.37075721E-02    
   -3.46938776E+00       -5.00000000E+01        4.44886973E+01        1.29477477E-02    
   -1.02040816E+00       -5.00000000E+01        4.45543025E+01        2.10212239E-02    
    1.42857143E+00       -5.00000000E+01        4.45023646E+01        2.98089594E-02    
    3.87755102E+00       -5.00000000E+01        4.43346296E+01        3.63263800E-02    
    6.32653061E+00       -5.00000000E+01        4.40571105E+01        3.94811123E-02    
    8.77551020E+00       -5.00000000E+01        4.36796113E+01        3.89382366E-02    
    1.12244898E+01       -5.00000000E+01        4.32149910E+01        3.49860670E-02    
    1.36734694E+01       -5.00000000E+01        4.26782672E+01        2.85452903E-02    
    1.61224490E+01       -5.00000000E+01        4.20856686E+01        2.12892679E-02    
    1.85714286E+01       -5.00000000E+01        4.14537360E+01        1.59948087E-02    
    2.10204082E+01       -5.00000000E+01        4.07985497E+01        1.55269530E-02    
    2.34693878E+01       -5.00000000E+01        4.01351300E+01        1.82785508E-02    
    2.59183673E+01       -5.00000000E+01        3.94770242E+01        2.05084739E-02    
    2.83673469E+01       -5.00000000E+01        3.88360654E+01        2.04109589E-02    
    3.08163265E+01       -5.00000000E+01        3.82222743E+01        1.77027498E-02    
    3.32653061E+01       -5.00000000E+01        3.76438651E+01        1.31781549E-02    
    3.57142857E+01       -5.00000000E+01        3.71073252E+01        9.28101673E-03    
    3.81632653E+01       -5.00000000E+01        3.66175454E+01        1.04788923E-02    
    4.06122449E+01       -5.00000000E+01        3.61779892E+01        1.55940286E-02    
    4.30612245E+01       -5.00000000E+01        3.57908985E+01        2.08391994E-02    
    4.55102041E+01       -5.00000000E+01        3.54575348E+01        2.48888193E-02    
    4.79591837E+01       -5.00000000E+01        3.51784475E+01        2.75871336E-02    
    5.04081633E+01       -5.00000000E+01        3.49537567E+01        2.92938237E-02    
    5.28571429E+01       -5.00000000E+01        3.47834241E+01        3.04382318E-02    
    5.53061224E+01       -5.00000000E+01        3.46674807E+01        3.11058676E-02    
    5.77551020E+01       -5.00000000E+01        3.46061811E+01        3.08872118E-02    
    6.02040816E+01       -5.00000000E+01        3.46000608E+01        2.90912145E-02    
    6.26530612E+01       -5.00000000E+01        3.46498896E+01        2.51120501E-02    
    6.51020408E+01       -5.00000000E+01        3.47565304E+01        1.87073930E-02    
    6.75510204E+01       -5.00000000E+01        3.49207330E+01        1.01107919E-02    
    7.00000000E+01       -5.00000000E+01        3.51429001E+01        1.00009969E-04    
   -5.00000000E+01       -4.26530612E+01        3.44638073E+01        2.71122035E-02    
   -4.75510204E+01       -4.26530612E+01        3.47636524E+01        2.36450338E-02    
   -4.51020408E+01       -4.26530612E+01        3.51137639E+01        2.09713304E-02    
   -4.26530612E+01       -4.26530612E+01        3.55113084E+01        1.93823960E-02    
   -4.02040816E+01       -4.26530612E+01        3.59524953E+01        1.90326126E-02    
   -3.77551020E+01       -4.26530612E+01        3.64325907E+01        2.02522749E-02    
   -3.53061224E+01       -4.26530612E+01        3.69459450E+01        2.33569943E-02    
   -3.28571429E+01       -4.26530612E+01        3.74860107E+01        2.81230146E-02    
