# Data acquisitions by iteration (iter npts x y)
 -1.0000000000E+00  1.0000000000E+00      -5.0000000000E+01 -5.0000000000E+01 -5.0000000000E+01 -5.0000000000E+01 -8.8024667328E+03
  0.0000000000E+00  2.0000000000E+00       1.3000000000E+02  1.0000000000E+01  1.3000000000E+02  1.3000000000E+02 -8.8026403775E+03
  1.0000000000E+00  3.0000000000E+00       1.5130721820E+02  3.5051905684E+01  2.2317312243E+02  1.6281846943E+02 -8.8025416546E+03
  2.0000000000E+00  4.0000000000E+00       4.9297124981E+01  2.3133546809E+01  1.7894534625E+02  6.1612068777E+01 -8.8027379496E+03
  3.0000000000E+00  5.0000000000E+00       3.4316316699E+01  8.1851497586E-01  2.1061353181E+02  1.3921167931E+01 -8.8025149415E+03
