# Data acquisitions by iteration (iter npts x y)
 -1.0000000000E+00  1.0000000000E+00      -5.0000000000E+01 -5.0000000000E+01 -5.0000000000E+01 -5.0000000000E+01  3.4169000000E+01
  0.0000000000E+00  2.0000000000E+00       1.3000000000E+02  1.0000000000E+01  1.3000000000E+02  1.3000000000E+02  2.9841200000E+01
  1.0000000000E+00  3.0000000000E+00       1.6512633346E+02 -8.0958132545E+00  1.9133981996E+02  1.1963606293E+02  2.8302800000E+01
  2.0000000000E+00  4.0000000000E+00       1.3340747275E+02 -1.7010432844E+01  1.6358145437E+02  1.7280705289E+02  2.8187200000E+01
  3.0000000000E+00  5.0000000000E+00       1.7666698871E+02 -2.9836658097E+01  1.4822350458E+02  1.2463602769E+02  2.7995400000E+01
