# Model output (x mu nu), grid of 49x49=2401 pts
# Model parameter values (noise variance lengthscales [periods]): (1e-12, 0.06869625600197451, [0.4708528723123099, 0.3557308602971256], [360.0, 360.0])
   -5.00000000E+01       -5.00000000E+01       -8.80234070E+03        1.00009963E-04    
   -4.25000000E+01       -5.00000000E+01       -8.80234866E+03        1.72427827E-02    
   -3.50000000E+01       -5.00000000E+01       -8.80235663E+03        3.41885608E-02    
   -2.75000000E+01       -5.00000000E+01       -8.80236341E+03        4.90451578E-02    
   -2.00000000E+01       -5.00000000E+01       -8.80236848E+03        6.02360082E-02    
   -1.25000000E+01       -5.00000000E+01       -8.80237215E+03        6.67468218E-02    
   -5.00000000E+00       -5.00000000E+01       -8.80237570E+03        6.84031972E-02    
    2.50000000E+00       -5.00000000E+01       -8.80238119E+03        6.59889510E-02    
    1.00000000E+01       -5.00000000E+01       -8.80239124E+03        6.11144901E-02    
    1.75000000E+01       -5.00000000E+01       -8.80240850E+03        5.57289517E-02    
    2.50000000E+01       -5.00000000E+01       -8.80243511E+03        5.12508909E-02    
    3.25000000E+01       -5.00000000E+01       -8.80247204E+03        4.77662476E-02    
    4.00000000E+01       -5.00000000E+01       -8.80251875E+03        4.41664035E-02    
    4.75000000E+01       -5.00000000E+01       -8.80257293E+03        3.92017137E-02    
    5.50000000E+01       -5.00000000E+01       -8.80263080E+03        3.24403681E-02    
    6.25000000E+01       -5.00000000E+01       -8.80268759E+03        2.47850605E-02    
    7.00000000E+01       -5.00000000E+01       -8.80273837E+03        1.91318933E-02    
    7.75000000E+01       -5.00000000E+01       -8.80277882E+03        1.98372140E-02    
    8.50000000E+01       -5.00000000E+01       -8.80280583E+03        2.63252183E-02    
    9.25000000E+01       -5.00000000E+01       -8.80281785E+03        3.46171895E-02    
    1.00000000E+02       -5.00000000E+01       -8.80281488E+03        4.27185673E-02    
    1.07500000E+02       -5.00000000E+01       -8.80279819E+03        4.98405404E-02    
    1.15000000E+02       -5.00000000E+01       -8.80277000E+03        5.53798358E-02    
    1.22500000E+02       -5.00000000E+01       -8.80273302E+03        5.86413210E-02    
    1.30000000E+02       -5.00000000E+01       -8.80269020E+03        5.90281143E-02    
    1.37500000E+02       -5.00000000E+01       -8.80264448E+03        5.64656271E-02    
    1.45000000E+02       -5.00000000E+01       -8.80259867E+03        5.18825630E-02    
    1.52500000E+02       -5.00000000E+01       -8.80255535E+03        4.75733735E-02    
    1.60000000E+02       -5.00000000E+01       -8.80251673E+03        4.67228002E-02    
    1.67500000E+02       -5.00000000E+01       -8.80248450E+03        5.09693622E-02    
    1.75000000E+02       -5.00000000E+01       -8.80245969E+03        5.85527630E-02    
