# Data acquisitions by iteration (iter npts x y)
 -1.0000000000E+00  1.0000000000E+00      -5.0000000000E+01 -5.0000000000E+01  2.0676800000E+01
  0.0000000000E+00  2.0000000000E+00       1.3000000000E+02  1.3000000000E+02  2.0944200000E+01
  1.0000000000E+00  3.0000000000E+00       2.6910057378E+02  2.6990466231E+02  2.4722500000E+01
  2.0000000000E+00  4.0000000000E+00      -1.9058075825E+01 -1.8748403681E+01  2.0777400000E+01
  3.0000000000E+00  5.0000000000E+00       5.5345189581E-02  2.8931242099E+02  2.0702500000E+01
  4.0000000000E+00  6.0000000000E+00       2.8660204098E+02  1.3216290613E+01  2.2437900000E+01
  5.0000000000E+00  7.0000000000E+00       6.5003242345E+01  1.2579260426E+02  1.7754900000E+01
  6.0000000000E+00  8.0000000000E+00       4.1468246404E+01  1.6287414485E+02  1.8266000000E+01
  7.0000000000E+00  9.0000000000E+00       3.8819720418E+01  8.1552156062E+01  1.8423700000E+01
  8.0000000000E+00  1.0000000000E+01       7.0105384545E+01  2.4441376589E+02  1.7893400000E+01
  9.0000000000E+00  1.1000000000E+01       1.8296066499E+02 -1.2178477691E+01  2.1812800000E+01
  1.0000000000E+01  1.2000000000E+01       7.1726701878E+01  6.6802014558E-01  1.7954800000E+01
  1.1000000000E+01  1.3000000000E+01       1.0144364584E+02  2.9842900679E+02  1.9864900000E+01
  1.2000000000E+01  1.4000000000E+01       4.7542992928E+01  3.0767974086E+02  1.7966000000E+01
  1.3000000000E+01  1.5000000000E+01      -3.3829983835E+01  1.5015771819E+02  2.0561600000E+01
  1.4000000000E+01  1.6000000000E+01       8.4895457694E+01  1.6925032161E+02  1.8694300000E+01
  1.5000000000E+01  1.7000000000E+01       5.7385610129E+01  4.1483336283E+01  1.7716100000E+01
  1.6000000000E+01  1.8000000000E+01       5.2564427168E+01  2.3418321903E+02  1.7798100000E+01
  1.7000000000E+01  1.9000000000E+01       6.1061310611E+01  1.8207475130E+02  1.7709000000E+01
  1.8000000000E+01  2.0000000000E+01       6.1181617023E+01 -4.9916833387E+01  1.7709500000E+01
  1.9000000000E+01  2.1000000000E+01       5.7077285206E+01  1.0276530913E+02  1.7718900000E+01
  2.0000000000E+01  2.2000000000E+01       5.9375039872E+01  2.7103692012E+02  1.7706300000E+01
  2.1000000000E+01  2.3000000000E+01       5.9169049491E+01  1.4479255525E+02  1.7706500000E+01
  2.2000000000E+01  2.4000000000E+01       5.9456748237E+01 -4.8181537982E+00  1.7706100000E+01
  2.3000000000E+01  2.5000000000E+01       6.0534243603E+01  5.6999177285E+01  1.7707000000E+01
  2.4000000000E+01  2.6000000000E+01       2.2367249859E+02  1.2203680591E+02  2.6528800000E+01
  2.5000000000E+01  2.7000000000E+01       5.9500647230E+01  2.1454418814E+02  1.7706100000E+01
  2.6000000000E+01  2.8000000000E+01       2.2887164557E+02 -3.1159913896E+01  2.6894200000E+01
  2.7000000000E+01  2.9000000000E+01       1.9309076653E+02  2.1587492054E+02  2.2865500000E+01
  2.8000000000E+01  3.0000000000E+01       1.5440453714E+02 -5.0000000000E+01  2.0783900000E+01
  2.9000000000E+01  3.1000000000E+01       1.7116621642E+02  1.2200984833E+02  2.1051400000E+01
  3.0000000000E+01  3.2000000000E+01       2.6084273086E+02  1.2299106452E+02  2.5757600000E+01
  3.1000000000E+01  3.3000000000E+01       2.9031388490E+02  1.6870303395E+02  2.2025600000E+01
  3.2000000000E+01  3.4000000000E+01       2.3522492810E+02  2.1946612725E+02  2.7138200000E+01
  3.3000000000E+01  3.5000000000E+01       1.4805509764E+02  2.1285425004E+02  2.0833300000E+01
  3.4000000000E+01  3.6000000000E+01      -4.7101047216E+01  6.9607847555E+01  2.0601800000E+01
  3.5000000000E+01  3.7000000000E+01      -5.7882837245E+00  1.0609503624E+02  2.0808900000E+01
  3.6000000000E+01  3.8000000000E+01       2.4618444079E+02  3.5660023656E+01  2.6987200000E+01
  3.7000000000E+01  3.9000000000E+01       2.0003677712E+02  6.2838932756E+01  2.3735900000E+01
  3.8000000000E+01  4.0000000000E+01      -2.3591775637E+01  2.3421277825E+02  2.0711600000E+01
  3.9000000000E+01  4.1000000000E+01       1.4859139623E+02  4.1542041229E+01  2.0827800000E+01
  4.0000000000E+01  4.2000000000E+01       1.1550534773E+02  6.0794314739E+01  2.0627700000E+01
  4.1000000000E+01  4.3000000000E+01       1.3082161850E+02 -2.5495277397E+01  2.0948100000E+01
  4.2000000000E+01  4.4000000000E+01       2.0547305200E+02  2.8406430167E+02  2.4451700000E+01
  4.3000000000E+01  4.5000000000E+01       2.6164462950E+02  1.9195889982E+02  2.5664500000E+01
  4.4000000000E+01  4.6000000000E+01       1.2412070502E+02  2.3940465131E+02  2.0875200000E+01
  4.5000000000E+01  4.7000000000E+01       1.7600454575E+02  2.5559610513E+02  2.1299100000E+01
  4.6000000000E+01  4.8000000000E+01      -4.9278708108E+01  2.0442234325E+02  2.0655400000E+01
  4.7000000000E+01  4.9000000000E+01       3.9216240439E+00  1.9280978234E+02  2.0584500000E+01
  4.8000000000E+01  5.0000000000E+01       2.5178195459E+02  3.1000000000E+02  2.6639400000E+01
  4.9000000000E+01  5.1000000000E+01       2.6988941386E+02  3.9123650288E+01  2.4617300000E+01
  5.0000000000E+01  5.2000000000E+01       1.6305146869E+02 -3.2152135183E+00  2.0823700000E+01
